"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Mar 02 09:46:19 UTC 2026","Mon Mar 02 09:46:19 UTC 2026","52","src.tests.e2e","test_open_navigate_project_e2e","TestCreateNewProject","","","AC #2: New project starts empty",""
"passed","Mon Mar 02 09:46:05 UTC 2026","Mon Mar 02 09:46:06 UTC 2026","1","src.shared.infra.tests","test_event_bus","TestEventBusUnsubscribe","","","test_unsubscribe_nonexistent_handler_no_error",""
"passed","Mon Mar 02 09:46:04 UTC 2026","Mon Mar 02 09:46:04 UTC 2026","1","src.contexts.settings.infra.tests","test_user_settings_repository","TestUserSettingsRepositoryLoad","","","test_loads_settings_from_existing_file","Should load settings from existing JSON file."
"passed","Mon Mar 02 09:46:05 UTC 2026","Mon Mar 02 09:46:05 UTC 2026","0","src.contexts.settings.core.tests","test_derivers","TestDeriveBackupConfigChange","","","test_fails_with_interval_too_large","Should fail with SettingsNotChanged for interval above 120."
"passed","Mon Mar 02 09:46:22 UTC 2026","Mon Mar 02 09:46:22 UTC 2026","2","src.tests.e2e","test_settings_e2e","TestAVCodingChanges","","","AC #6: Changing speaker format via input persists to JSON file","E2E: Changing speaker format via text input persists to JSON file."
"passed","Mon Mar 02 09:46:04 UTC 2026","Mon Mar 02 09:46:04 UTC 2026","0","src.contexts.sources.core.services.tests","test_speaker_detector","TestSpeakerSegmentExtraction","","","test_nonexistent_speaker_returns_empty","Should return empty list for non-existent speaker."
"passed","Mon Mar 02 09:46:06 UTC 2026","Mon Mar 02 09:46:06 UTC 2026","0","src.shared.infra.tests","test_lifecycle","TestOpenDatabase","","","test_open_nonexistent_file_returns_failure","open_database() should fail for nonexistent file."
"passed","Mon Mar 02 09:46:18 UTC 2026","Mon Mar 02 09:46:18 UTC 2026","1","src.tests.e2e","test_manage_sources_e2e","TestOrganizeSources","","","AC #1: I can create folders for sources",""
"passed","Mon Mar 02 09:46:16 UTC 2026","Mon Mar 02 09:46:16 UTC 2026","1","src.tests.e2e","test_manage_sources_e2e","TestAgentExtractMetadata","","","AC #4: Extraction results require researcher approval",""
"passed","Mon Mar 02 09:46:09 UTC 2026","Mon Mar 02 09:46:09 UTC 2026","1","src.tests.e2e","test_ai_code_suggestions_e2e","TestAgentSuggestNewCode","","","Agent can list pending code suggestions","Agent can retrieve list of pending code suggestions."
"passed","Mon Mar 02 09:46:23 UTC 2026","Mon Mar 02 09:46:23 UTC 2026","1","design_system.tests","test_media","TestThumbnail","","","test_thumbnail_selection","Thumbnail should support selection"
"passed","Mon Mar 02 09:46:03 UTC 2026","Mon Mar 02 09:46:03 UTC 2026","0","src.contexts.cases.interface.tests","test_mcp_tools","TestCompareCasesTool","","","compare_cases fails when no project open",""
"passed","Mon Mar 02 09:46:04 UTC 2026","Mon Mar 02 09:46:04 UTC 2026","1","src.contexts.coding.core.tests","test_entities","TestImageRegion","","","test_intersects","Should detect intersecting regions."
"passed","Mon Mar 02 09:46:04 UTC 2026","Mon Mar 02 09:46:04 UTC 2026","6","src.contexts.settings.infra.tests","test_user_settings_repository","TestUserSettingsRepositoryRecentProjects","","","test_add_recent_project_enforces_max_limit","Should remove oldest projects when exceeding max limit."
"passed","Mon Mar 02 09:46:25 UTC 2026","Mon Mar 02 09:46:25 UTC 2026","8","src.tests.e2e","test_version_control_e2e","TestDiffViewerDialog","","","AC #4: Dialog can be closed","E2E: Close button properly closes the dialog."
"passed","Mon Mar 02 09:46:04 UTC 2026","Mon Mar 02 09:46:04 UTC 2026","1","src.contexts.coding.interface.tests","test_mcp_tools","TestGetToolSchemas","","","test_includes_list_segments_tool","Schemas include list_segments_for_source tool."
"passed","Mon Mar 02 09:46:15 UTC 2026","Mon Mar 02 09:46:15 UTC 2026","5","src.tests.e2e","test_folder_management_e2e","TestCreateFolder","","","AC #4: Create nested folder",""
"passed","Mon Mar 02 09:46:07 UTC 2026","Mon Mar 02 09:46:07 UTC 2026","2","src.tests.e2e","test_agent_project_source_e2e","TestAgentRemoveSource","","","AC #3: Non-existent source returns failure",""
"passed","Mon Mar 02 09:46:05 UTC 2026","Mon Mar 02 09:46:05 UTC 2026","0","src.shared.core.tests","test_validation","TestIsAcyclicHierarchy","","","test_allows_valid_parent_change",""
"passed","Mon Mar 02 09:46:28 UTC 2026","Mon Mar 02 09:46:28 UTC 2026","1","design_system.tests","test_visualization","TestRelevanceScoreBar","","","test_score_bar_update","RelevanceScoreBar should update score"
"passed","Mon Mar 02 09:46:24 UTC 2026","Mon Mar 02 09:46:24 UTC 2026","0","design_system.tests","test_pagination","TestPageButton","","","test_page_button_creation","PageButton should be created"
"passed","Mon Mar 02 09:46:23 UTC 2026","Mon Mar 02 09:46:23 UTC 2026","1","design_system.tests","test_icons","TestIcon","","","test_icon_with_size","Icon should accept custom size"
"passed","Mon Mar 02 09:46:28 UTC 2026","Mon Mar 02 09:46:28 UTC 2026","1","design_system.tests","test_visualization","TestHeatMapGrid","","","test_heatmap_grid_set_value","HeatMapGrid should update individual cells"
"passed","Mon Mar 02 09:46:16 UTC 2026","Mon Mar 02 09:46:16 UTC 2026","2","src.tests.e2e","test_manage_sources_e2e","TestAgentExtractMetadata","","","AC #3: Agent can suggest source organization",""
"passed","Mon Mar 02 09:46:23 UTC 2026","Mon Mar 02 09:46:23 UTC 2026","1","design_system.tests","test_components","TestFileIcon","","","test_file_icon_type[audio]","FileIcon should support different file types."
"passed","Mon Mar 02 09:46:04 UTC 2026","Mon Mar 02 09:46:04 UTC 2026","0","src.contexts.coding.interface.tests","test_mcp_tools","TestGetToolSchemas","","","test_includes_get_code_tool","Schemas include get_code tool."
"passed","Mon Mar 02 09:46:05 UTC 2026","Mon Mar 02 09:46:05 UTC 2026","1","src.shared.core.sync.tests","test_source_sync_handler","TestSourceRemovedHandling","","","test_source_removed_is_handled","SourceRemoved should be handled without error."
"passed","Mon Mar 02 09:46:04 UTC 2026","Mon Mar 02 09:46:04 UTC 2026","0","src.contexts.coding.core.tests","test_entities","TestTimeRange","","","test_duration_property","Should calculate duration correctly."
"passed","Mon Mar 02 09:46:05 UTC 2026","Mon Mar 02 09:46:05 UTC 2026","1","src.shared.core.sync.tests","test_source_sync_handler","TestSourceRenamedHandling","","","test_source_renamed_handles_coding_context_error","SourceRenamed should continue to cases context even if coding fails."
"passed","Mon Mar 02 09:46:23 UTC 2026","Mon Mar 02 09:46:23 UTC 2026","2","design_system.tests","test_navigation","TestMediaTypeSelector","","","test_media_selector_creation","MediaTypeSelector should be created with options"
"passed","Mon Mar 02 09:46:03 UTC 2026","Mon Mar 02 09:46:03 UTC 2026","0","src.contexts.coding.core.tests","test_derivers","TestDeriveCreateCode","","","test_fails_with_empty_name","Should fail with CodeNotCreated for empty name."
"passed","Mon Mar 02 09:46:05 UTC 2026","Mon Mar 02 09:46:05 UTC 2026","0","src.shared.core.sync.tests","test_source_sync_handler","TestSourceRenamedHandling","","","test_source_renamed_handles_cases_context_error","SourceRenamed should handle cases context error gracefully."
"passed","Mon Mar 02 09:46:04 UTC 2026","Mon Mar 02 09:46:04 UTC 2026","1","src.contexts.coding.infra.tests","test_code_analyzer","TestLLMCodeAnalyzer","","","test_suggest_codes_returns_suggestions","suggest_codes returns parsed suggestions from LLM."
"passed","Mon Mar 02 09:46:07 UTC 2026","Mon Mar 02 09:46:08 UTC 2026","2","src.tests.e2e","test_auto_code_e2e","TestApplyToMatches","","","AC #3.1: Apply button emits apply_auto_code_requested","Apply button emits apply_auto_code_requested with config."
"passed","Mon Mar 02 09:46:03 UTC 2026","Mon Mar 02 09:46:03 UTC 2026","0","src.contexts.coding.core.services.tests","test_text_matcher","TestTextMatcherScope","","","test_scope_all_returns_all_matches","MatchScope.ALL should return all matches."
"passed","Mon Mar 02 09:46:03 UTC 2026","Mon Mar 02 09:46:03 UTC 2026","1","src.contexts.cases.core.tests","test_derivers","TestDeriveSetCaseAttribute","","","test_fails_with_invalid_attribute_value","Should fail with AttributeSetFailed for type mismatch."
"passed","Mon Mar 02 09:46:05 UTC 2026","Mon Mar 02 09:46:05 UTC 2026","0","src.shared.core.tests","test_validation","TestCollectionValidators","","","test_has_no_references_when_some",""
"passed","Mon Mar 02 09:46:22 UTC 2026","Mon Mar 02 09:46:22 UTC 2026","0","design_system.tests","test_components","TestLabel","","","test_label_variant[default]","Label should support variants."
"passed","Mon Mar 02 09:46:04 UTC 2026","Mon Mar 02 09:46:04 UTC 2026","0","src.contexts.coding.core.tests","test_invariants","TestDoesCategoryExist","","","test_finds_existing_category","Should find category that exists."
"passed","Mon Mar 02 09:46:27 UTC 2026","Mon Mar 02 09:46:27 UTC 2026","118","design_system.tests","test_screenshots","TestLayoutScreenshots","","","test_sidebar","Screenshot sidebar navigation"
"passed","Mon Mar 02 09:46:05 UTC 2026","Mon Mar 02 09:46:05 UTC 2026","0","src.contexts.sources.infra.tests","test_media_extractor","TestSupportedFormats","","","test_supports_mkv","Supports .mkv extension."
"passed","Mon Mar 02 09:46:28 UTC 2026","Mon Mar 02 09:46:28 UTC 2026","8","design_system.tests","test_visualization","TestPDFPageViewer","","","test_viewer_initial_state","PDFPageViewer should have correct initial state"
"passed","Mon Mar 02 09:46:22 UTC 2026","Mon Mar 02 09:46:22 UTC 2026","17","src.tests.e2e","test_settings_e2e","TestDialogNavigation","","","Sidebar navigation switches content sections","E2E: Clicking sidebar items switches content sections."
"passed","Mon Mar 02 09:46:05 UTC 2026","Mon Mar 02 09:46:05 UTC 2026","1","src.contexts.sources.infra.tests","test_text_extractor","TestExtractionResult","","","test_has_required_fields","ExtractionResult has content and file_size."
"passed","Mon Mar 02 09:46:03 UTC 2026","Mon Mar 02 09:46:03 UTC 2026","1","src.contexts.coding.core.tests","test_ai_invariants","TestCanMergeBeApproved","","","test_prevents_merge_when_status_is_merged","Already merged candidates cannot be approved again."
"passed","Mon Mar 02 09:46:04 UTC 2026","Mon Mar 02 09:46:04 UTC 2026","0","src.contexts.coding.core.tests","test_ai_events","TestDuplicatesDetected","","","test_create_with_empty_candidates","create() should work with no candidates found."
"passed","Mon Mar 02 09:46:22 UTC 2026","Mon Mar 02 09:46:22 UTC 2026","1","design_system.tests","test_components","TestBadge","","","test_badge_variant[success]","Badge should support different variants."
"passed","Mon Mar 02 09:46:05 UTC 2026","Mon Mar 02 09:46:05 UTC 2026","0","src.shared.core.tests","test_validation","TestIsWithinBounds","","","test_end_exceeds_length_invalid",""
"passed","Mon Mar 02 09:46:23 UTC 2026","Mon Mar 02 09:46:23 UTC 2026","0","design_system.tests","test_forms","TestNumberInput","","","test_number_input_value","NumberInput should set and get value"
"passed","Mon Mar 02 09:46:26 UTC 2026","Mon Mar 02 09:46:26 UTC 2026","112","design_system.tests","test_screenshots","TestPaginationScreenshots","","","test_pagination","Screenshot pagination"
"passed","Mon Mar 02 09:46:03 UTC 2026","Mon Mar 02 09:46:03 UTC 2026","1","src.contexts.coding.core.services.tests","test_text_matcher","TestTextMatchCreation","","","test_text_match_length_property","Should calculate length correctly."
"passed","Mon Mar 02 09:46:20 UTC 2026","Mon Mar 02 09:46:20 UTC 2026","8","src.tests.e2e","test_text_coding_e2e","TestApplyCodeFullPath","","","Screen is properly configured after wiring","
        Verify screen is properly wired by testing functionality works.

        BLACK-BOX: Don't check internal _viewmodel, test that
        user actions produce expected outcomes.
        "
"passed","Mon Mar 02 09:46:05 UTC 2026","Mon Mar 02 09:46:05 UTC 2026","1","src.shared.infra.signal_bridge.tests","test_thread_utils","TestThreadChecker","","","test_assert_main_thread_fails_on_background","Test assert_main_thread fails on background thread."
"passed","Mon Mar 02 09:46:23 UTC 2026","Mon Mar 02 09:46:23 UTC 2026","1","design_system.tests","test_lists","TestFileList","","","test_file_list_creation","FileList should be created"
"passed","Mon Mar 02 09:46:04 UTC 2026","Mon Mar 02 09:46:04 UTC 2026","0","src.contexts.coding.infra.tests","test_code_analyzer","TestLLMCodeAnalyzer","","","test_generate_color_avoids_existing","generate_color avoids colors already in use."
"passed","Mon Mar 02 09:46:03 UTC 2026","Mon Mar 02 09:46:03 UTC 2026","0","src.contexts.cases.interface.tests","test_mcp_tools","TestCaseToolsInitialization","","","get_tool_schemas returns all tool schemas",""
"passed","Mon Mar 02 09:46:06 UTC 2026","Mon Mar 02 09:46:06 UTC 2026","1","src.shared.infra.tests","test_event_bus","TestSubscriptionCancel","","","test_cancel_marks_subscription_inactive",""
"passed","Mon Mar 02 09:46:04 UTC 2026","Mon Mar 02 09:46:04 UTC 2026","0","src.contexts.coding.core.tests","test_ai_events","TestDuplicatesDetected","","","test_event_type_is_correct","Event type should follow naming convention."
"passed","Mon Mar 02 09:46:23 UTC 2026","Mon Mar 02 09:46:23 UTC 2026","1","design_system.tests","test_media","TestWaveformVisualization","","","test_waveform_position","WaveformVisualization should set position"
"passed","Mon Mar 02 09:46:03 UTC 2026","Mon Mar 02 09:46:03 UTC 2026","1","src.contexts.cases.interface.tests","test_mcp_tools","TestCompareCasesTool","","","compare_cases includes analysis summary",""
"passed","Mon Mar 02 09:46:28 UTC 2026","Mon Mar 02 09:46:28 UTC 2026","8","design_system.tests","test_visualization","TestPDFPageViewer","","","test_viewer_with_thumbnails","PDFPageViewer should create with thumbnail panel"
"passed","Mon Mar 02 09:46:05 UTC 2026","Mon Mar 02 09:46:05 UTC 2026","1","src.shared.common.tests","test_operation_result","TestOperationResultFromFailure","","","test_from_failure_extracts_suggestions_if_present",""
"passed","Mon Mar 02 09:46:05 UTC 2026","Mon Mar 02 09:46:05 UTC 2026","5","src.contexts.projects.presentation.dialogs.tests","test_project_dialog","TestCreateProjectDialogNameSanitization","","","test_sanitization_removes_special_characters","Sanitization removes special characters."
"passed","Mon Mar 02 09:46:08 UTC 2026","Mon Mar 02 09:46:08 UTC 2026","201","src.tests.e2e","test_agent_project_source_e2e","TestAgentImportFileSource","","","AC #3: Agent can import PDF files",""
"passed","Mon Mar 02 09:46:22 UTC 2026","Mon Mar 02 09:46:22 UTC 2026","10","src.tests.e2e","test_settings_e2e","TestUIApplication","","","Theme change applies to AppShell and updates colors","
        E2E: Changing theme actually changes the UI colors.

        Verifies:
        1. AppShell starts with light theme colors
        2. After apply_theme('dark'), colors change to dark palette
        "
"passed","Mon Mar 02 09:46:05 UTC 2026","Mon Mar 02 09:46:05 UTC 2026","1","src.shared.core.tests","test_validation","TestIsValidHexColor","","","test_invalid_characters",""
"passed","Mon Mar 02 09:46:10 UTC 2026","Mon Mar 02 09:46:10 UTC 2026","3","src.tests.e2e","test_ai_code_suggestions_e2e","TestAgentDetectDuplicateCodes","","","AC #1: Agent can identify semantically similar codes","Agent can detect codes that are semantically similar."
"passed","Mon Mar 02 09:46:04 UTC 2026","Mon Mar 02 09:46:04 UTC 2026","1","src.contexts.coding.core.tests","test_entities","TestTextPosition","","","test_overlaps","Should detect overlapping positions."
"passed","Mon Mar 02 09:46:05 UTC 2026","Mon Mar 02 09:46:05 UTC 2026","0","src.shared.common.tests","test_failure_events","TestFailureEventMessage","","","test_message_handles_simple_event_type",""
"passed","Mon Mar 02 09:46:05 UTC 2026","Mon Mar 02 09:46:05 UTC 2026","1","src.shared.infra.signal_bridge.tests","test_base","TestBaseSignalBridge","","","test_start_subscribes_to_events","Test that start() subscribes to registered event types."
"passed","Mon Mar 02 09:46:04 UTC 2026","Mon Mar 02 09:46:04 UTC 2026","2","src.contexts.coding.interface.tests","test_mcp_tools","TestBatchApplyCodesTool","","","test_handles_nonexistent_code","batch_apply_codes handles operation with nonexistent code."
"passed","Mon Mar 02 09:46:05 UTC 2026","Mon Mar 02 09:46:05 UTC 2026","0","src.shared.common.tests","test_operation_result","TestOperationResultOk","","","test_ok_with_rollback_command",""
"passed","Mon Mar 02 09:46:03 UTC 2026","Mon Mar 02 09:46:03 UTC 2026","0","src.contexts.coding.core.tests","test_derivers","TestDeriveCreateCategory","","","test_creates_category_with_valid_inputs","Should create CategoryCreated event with valid inputs."
"passed","Mon Mar 02 09:46:03 UTC 2026","Mon Mar 02 09:46:03 UTC 2026","0","src.contexts.coding.core.tests","test_derivers","TestDeriveCreateCategory","","","test_fails_with_empty_name","Should fail with empty name."
"passed","Mon Mar 02 09:46:03 UTC 2026","Mon Mar 02 09:46:03 UTC 2026","0","src.contexts.coding.core.tests","test_ai_invariants","TestIsSuggestionNameUnique","","","test_detects_duplicate","Duplicate names should be detected (case-insensitive)."
"passed","Mon Mar 02 09:46:04 UTC 2026","Mon Mar 02 09:46:04 UTC 2026","1","src.contexts.coding.core.tests","test_ai_events","TestMergeSuggested","","","test_event_type_is_correct","Event type should follow naming convention."
"passed","Mon Mar 02 09:46:04 UTC 2026","Mon Mar 02 09:46:04 UTC 2026","0","src.contexts.coding.core.tests","test_ai_events","TestMergeSuggestionApproved","","","test_create_with_segment_count","create() should track segments moved."
"passed","Mon Mar 02 09:46:27 UTC 2026","Mon Mar 02 09:46:27 UTC 2026","0","design_system.tests","test_visualization","TestSparkLine","","","test_sparkline_update","SparkLine should update values"
"passed","Mon Mar 02 09:46:23 UTC 2026","Mon Mar 02 09:46:23 UTC 2026","0","design_system.tests","test_document","TestTextColor","","","test_invalid_color_defaults_to_black","Invalid colors should default to black text"
"passed","Mon Mar 02 09:46:23 UTC 2026","Mon Mar 02 09:46:23 UTC 2026","1","design_system.tests","test_icons","TestIcon","","","test_icon_with_color","Icon should accept custom color"
"passed","Mon Mar 02 09:46:16 UTC 2026","Mon Mar 02 09:46:16 UTC 2026","2","src.tests.e2e","test_manage_sources_e2e","TestAgentReadSourceContent","","","AC #2: Agent can get content by position range",""
"passed","Mon Mar 02 09:46:04 UTC 2026","Mon Mar 02 09:46:04 UTC 2026","0","src.contexts.coding.core.tests","test_entities","TestColor","","","test_from_hex","Should create color from hex string."
"passed","Mon Mar 02 09:46:04 UTC 2026","Mon Mar 02 09:46:04 UTC 2026","1","src.contexts.sources.core.tests","test_invariants","TestDetectSourceType","","","test_unknown_extension","Unknown extension should return UNKNOWN type."
"passed","Mon Mar 02 09:46:04 UTC 2026","Mon Mar 02 09:46:04 UTC 2026","0","src.contexts.coding.core.tests","test_ai_events","TestSuggestionNotApproved","","","test_immutability","SuggestionNotApproved should be immutable."
"passed","Mon Mar 02 09:46:03 UTC 2026","Mon Mar 02 09:46:03 UTC 2026","0","src.contexts.coding.core.tests","test_derivers","TestDeriveMergeCodes","","","test_fails_when_merging_with_self","Should fail when merging code with itself."
"passed","Mon Mar 02 09:46:23 UTC 2026","Mon Mar 02 09:46:23 UTC 2026","1","design_system.tests","test_navigation","TestBreadcrumb","","","test_breadcrumb_set_path","Breadcrumb should display path"
"passed","Mon Mar 02 09:46:23 UTC 2026","Mon Mar 02 09:46:23 UTC 2026","2","design_system.tests","test_components","TestFileIcon","","","test_file_icon_type[text]","FileIcon should support different file types."
"passed","Mon Mar 02 09:46:05 UTC 2026","Mon Mar 02 09:46:05 UTC 2026","1","src.contexts.sources.infra.tests","test_media_extractor","TestSupportedFormats","","","test_supports_avi","Supports .avi extension."
"passed","Mon Mar 02 09:46:14 UTC 2026","Mon Mar 02 09:46:14 UTC 2026","39","src.tests.e2e","test_main_e2e","TestCreateProjectErrors","","","Creating project at existing path fails with error","Creating a project at an existing path should fail with clear error."
"passed","Mon Mar 02 09:46:03 UTC 2026","Mon Mar 02 09:46:03 UTC 2026","0","src.contexts.coding.core.services.tests","test_text_matcher","TestTextMatcherEdgeCases","","","test_whitespace_pattern","Should handle whitespace patterns."
"passed","Mon Mar 02 09:46:05 UTC 2026","Mon Mar 02 09:46:05 UTC 2026","1","src.shared.common.tests","test_operation_result","TestOperationResultUnwrap","","","test_unwrap_error_returns_empty_string_when_error_is_none",""
"passed","Mon Mar 02 09:46:25 UTC 2026","Mon Mar 02 09:46:26 UTC 2026","122","design_system.tests","test_screenshots","TestDataDisplayScreenshots","","","test_data_table","Screenshot data table"
"passed","Mon Mar 02 09:46:05 UTC 2026","Mon Mar 02 09:46:05 UTC 2026","0","src.shared.core.tests","test_validation","TestCollectionValidators","","","test_all_exist_empty_list",""
"passed","Mon Mar 02 09:46:04 UTC 2026","Mon Mar 02 09:46:04 UTC 2026","1","src.contexts.settings.infra.tests","test_user_settings_repository","TestUserSettingsRepositoryTheme","","","test_set_theme","Should persist theme change."
"passed","Mon Mar 02 09:46:23 UTC 2026","Mon Mar 02 09:46:23 UTC 2026","0","design_system.tests","test_navigation","TestNavList","","","test_nav_list_creation","NavList should be created"
"passed","Mon Mar 02 09:46:23 UTC 2026","Mon Mar 02 09:46:23 UTC 2026","5","design_system.tests","test_data_display","TestFileCell","","","test_file_cell_types","FileCell should support different file types"
"passed","Mon Mar 02 09:46:06 UTC 2026","Mon Mar 02 09:46:06 UTC 2026","1","src.tests.e2e","test_agent_project_source_e2e","TestAgentOpenCloseProject","","","AC #2: open_project redirects agent to use QualCoder UI",""
"passed","Mon Mar 02 09:46:03 UTC 2026","Mon Mar 02 09:46:03 UTC 2026","1","src.contexts.coding.core.tests","test_command_handlers","TestApplyCodeHandler","","","Returns rollback command for undo","Should return a rollback command to remove the segment."
"passed","Mon Mar 02 09:46:18 UTC 2026","Mon Mar 02 09:46:18 UTC 2026","0","src.tests.e2e","test_observability_settings_e2e","TestUserDocumentation","","","AC #5.1: Observability documentation page exists","E2E: The observability user manual page exists and has content."
"passed","Mon Mar 02 09:46:05 UTC 2026","Mon Mar 02 09:46:05 UTC 2026","1","src.contexts.sources.infra.tests","test_image_extractor","TestImageExtraction","","","test_fails_for_corrupted_image","Returns failure for corrupted image file."
"passed","Mon Mar 02 09:46:05 UTC 2026","Mon Mar 02 09:46:05 UTC 2026","8","src.contexts.projects.presentation.dialogs.tests","test_project_dialog","TestOpenProjectDialogInitialization","","","test_dialog_initializes_with_recent_projects","Dialog initializes correctly with recent projects list."
"passed","Mon Mar 02 09:46:04 UTC 2026","Mon Mar 02 09:46:04 UTC 2026","0","src.contexts.coding.interface.tests","test_mcp_tools","TestToolDefinition","","","test_to_schema_empty_parameters","Tool with no parameters generates correct schema."
"passed","Mon Mar 02 09:46:27 UTC 2026","Mon Mar 02 09:46:27 UTC 2026","17","design_system.tests","test_visualization","TestChartWidget","","","test_chart_creation","ChartWidget should be created with title"
"passed","Mon Mar 02 09:46:06 UTC 2026","Mon Mar 02 09:46:06 UTC 2026","0","src.shared.infra.tests","test_event_bus","TestEventBusTypeStringGeneration","","","test_generates_from_module_and_class_name",""
"passed","Mon Mar 02 09:46:03 UTC 2026","Mon Mar 02 09:46:03 UTC 2026","0","src.contexts.coding.core.tests","test_ai_invariants","TestIsValidConfidence","","","test_rejects_above_one","Confidence above 1.0 should be invalid."
"passed","Mon Mar 02 09:46:04 UTC 2026","Mon Mar 02 09:46:04 UTC 2026","0","src.contexts.sources.core.services.tests","test_speaker_detector","TestSpeakerSegmentExtraction","","","test_segment_contains_text_after_speaker","Segment text should be the content after speaker label."
"passed","Mon Mar 02 09:46:14 UTC 2026","Mon Mar 02 09:46:14 UTC 2026","1","src.tests.e2e","test_file_manager_e2e","TestToolbarActions","","","test_export_button_emits_signal","
        E2E: Export button click emits export_clicked signal.
        "
"passed","Mon Mar 02 09:46:06 UTC 2026","Mon Mar 02 09:46:06 UTC 2026","0","src.shared.infra.tests","test_event_bus","TestEventBusPublish","","","test_publish_invokes_type_specific_handlers",""
"passed","Mon Mar 02 09:46:04 UTC 2026","Mon Mar 02 09:46:04 UTC 2026","1","src.contexts.sources.core.tests","test_derivers","TestDeriveUpdateSource","","","test_update_source_not_found","Fail to update a non-existent source."
"passed","Mon Mar 02 09:46:03 UTC 2026","Mon Mar 02 09:46:03 UTC 2026","0","src.contexts.coding.core.tests","test_derivers","TestDeriveRenameCategory","","","test_renames_category_with_valid_inputs","Should create CategoryRenamed event with valid inputs."
"passed","Mon Mar 02 09:46:17 UTC 2026","Mon Mar 02 09:46:17 UTC 2026","1","src.tests.e2e","test_manage_sources_e2e","TestImportTextDocument","","","Unicode content handled correctly",""
"passed","Mon Mar 02 09:46:08 UTC 2026","Mon Mar 02 09:46:08 UTC 2026","74","src.tests.e2e","test_agent_project_source_e2e","TestAgentFullWorkflow","","","Integration: Agent creates project, adds sources, organizes, and cleans up",""
"passed","Mon Mar 02 09:46:16 UTC 2026","Mon Mar 02 09:46:16 UTC 2026","117","src.tests.e2e","test_main_e2e","TestSettingsIntegration","","","Settings button exists in shell","Settings button should exist in the shell."
"passed","Mon Mar 02 09:46:05 UTC 2026","Mon Mar 02 09:46:05 UTC 2026","60","src.contexts.projects.presentation.dialogs.tests","test_project_dialog","TestOpenProjectDialogInitialization","","","test_dialog_initializes_with_default_values","Dialog initializes with expected default values."
"passed","Mon Mar 02 09:46:21 UTC 2026","Mon Mar 02 09:46:21 UTC 2026","1","src.tests.e2e","test_settings_e2e","TestSettingsDialogDefaults","","","Dialog opens with English selected by default","E2E: Dialog displays English selected by default."
"passed","Mon Mar 02 09:46:20 UTC 2026","Mon Mar 02 09:46:20 UTC 2026","16","src.tests.e2e","test_open_navigate_project_e2e","TestAgentNavigateToSegment","","","AC #6: Agent can suggest source metadata",""
"passed","Mon Mar 02 09:46:05 UTC 2026","Mon Mar 02 09:46:05 UTC 2026","0","src.shared.core.tests","test_validation","TestValidateAll","","","test_all_success_returns_success",""
"passed","Mon Mar 02 09:46:23 UTC 2026","Mon Mar 02 09:46:23 UTC 2026","1","design_system.tests","test_navigation","TestMenuItem","","","test_menu_item_creation","MenuItem should be created with text"
"passed","Mon Mar 02 09:46:10 UTC 2026","Mon Mar 02 09:46:10 UTC 2026","4","src.tests.e2e","test_ai_code_suggestions_e2e","TestAgentDetectDuplicateCodes","","","Detection shows segment counts for merge decision","Detection results show segment counts to help merge decision."
"passed","Mon Mar 02 09:46:04 UTC 2026","Mon Mar 02 09:46:04 UTC 2026","1","src.contexts.coding.core.tests","test_invariants","TestCanCategoryBeDeleted","","","test_prevents_deletion_with_children","Category with child categories cannot be deleted by default."
"passed","Mon Mar 02 09:46:04 UTC 2026","Mon Mar 02 09:46:04 UTC 2026","0","src.contexts.sources.core.tests","test_invariants","TestDetectSourceType","","","test_video_extensions[.wmv]","Video file extensions should return VIDEO type."
"passed","Mon Mar 02 09:46:27 UTC 2026","Mon Mar 02 09:46:27 UTC 2026","1","design_system.tests","test_visualization","TestNetworkGraphWidget","","","test_graph_remove_node","NetworkGraphWidget should remove nodes"
"passed","Mon Mar 02 09:46:23 UTC 2026","Mon Mar 02 09:46:23 UTC 2026","0","design_system.tests","test_forms","TestSelect","","","test_select_creation","Select should be created with placeholder"
"passed","Mon Mar 02 09:46:03 UTC 2026","Mon Mar 02 09:46:03 UTC 2026","1","src.contexts.coding.core.tests","test_derivers","TestDeriveCreateCode","","","test_fails_with_whitespace_name","Should fail with CodeNotCreated for whitespace-only name."
"passed","Mon Mar 02 09:46:23 UTC 2026","Mon Mar 02 09:46:23 UTC 2026","1","design_system.tests","test_components","TestChip","","","test_chip_close_signal","Closable chip should emit close_clicked signal."
"passed","Mon Mar 02 09:46:04 UTC 2026","Mon Mar 02 09:46:04 UTC 2026","1","src.contexts.coding.core.tests","test_ai_events","TestDuplicatesDetected","","","test_create_with_candidates","create() should store detection results."
"passed","Mon Mar 02 09:46:19 UTC 2026","Mon Mar 02 09:46:19 UTC 2026","22","src.tests.e2e","test_open_navigate_project_e2e","TestViewSourcesList","","","AC #3: Sources can be filtered by type",""
"passed","Mon Mar 02 09:46:03 UTC 2026","Mon Mar 02 09:46:03 UTC 2026","0","src.contexts.cases.interface.tests","test_mcp_tools","TestCompareCasesTool","","","compare_cases fails when case not found",""
